URL,UUID4,ToposText_ID,Place_Name,Place_Type,Reference,Lat,Long,Text
https://topostext.org/work/835,e7d2ba55-63e3-423e-a7d8-8bc6a3c5516a,https://topostext.org/place/262327UThe,Thebaid,['place'],:34,26.25,32.75,"§ 34  VII. On the left side of Syria you have the lands of Egypt, Alexandria, and the Thebaid, which it is necessary to describe. First you have the whole area of Egypt. The river Nile, which irrigates the face of the land in its course, crowns this area. It produces all crops except olives, wheat, barley, the legume, and the vine-abundantly. Its people are noble and outstandingly devout. Indeed, nowhere are the mysteries of the gods conducted in the same way as there in ancient times and even up until the present. It has taught almost the entire world to worship the gods. They say that the Chaldeans are more reverent in their worship, yet I admire that which I see certainly and I say that the Egyptians are best of all; indeed I know that gods have lived or are living there. Some say that the alphabet was invented by them, while others maintain that it was the Chaldeans, and still others that it was the Phoenicians. Certain ones even believe that Mercury invented it. Among so many opinions no one knows which is true, nor is it possible to believe in any one. Still, Egypt abounds in more learned men than any other nation; indeed in its chief city, Alexandria, you will find all the learning of the philosophers of every nation. There was a contest some time ago between the Egyptians and the Greeks over which should be the recipient of the great library. The Egyptians were judged to be more sagacious and more polished; they won and the library was awarded to them. Choose any subject you wish; you will find no one wiser than an Egyptian in it. A large number of the superior philosophers and men of letters have always lived there. There is no false knowledge among them, but each individual knows completely whatever he claims to know, because he does not attempt everything, and distinguishes and perfects his own particular field through his learning. "
https://topostext.org/work/835,90dabe3a-58cc-48dc-834e-49a0e1f4eda3,https://topostext.org/place/271307REgy,Egypt,['place'],:34,27.1,30.7,"§ 34  VII. On the left side of Syria you have the lands of Egypt, Alexandria, and the Thebaid, which it is necessary to describe. First you have the whole area of Egypt. The river Nile, which irrigates the face of the land in its course, crowns this area. It produces all crops except olives, wheat, barley, the legume, and the vine-abundantly. Its people are noble and outstandingly devout. Indeed, nowhere are the mysteries of the gods conducted in the same way as there in ancient times and even up until the present. It has taught almost the entire world to worship the gods. They say that the Chaldeans are more reverent in their worship, yet I admire that which I see certainly and I say that the Egyptians are best of all; indeed I know that gods have lived or are living there. Some say that the alphabet was invented by them, while others maintain that it was the Chaldeans, and still others that it was the Phoenicians. Certain ones even believe that Mercury invented it. Among so many opinions no one knows which is true, nor is it possible to believe in any one. Still, Egypt abounds in more learned men than any other nation; indeed in its chief city, Alexandria, you will find all the learning of the philosophers of every nation. There was a contest some time ago between the Egyptians and the Greeks over which should be the recipient of the great library. The Egyptians were judged to be more sagacious and more polished; they won and the library was awarded to them. Choose any subject you wish; you will find no one wiser than an Egyptian in it. A large number of the superior philosophers and men of letters have always lived there. There is no false knowledge among them, but each individual knows completely whatever he claims to know, because he does not attempt everything, and distinguishes and perfects his own particular field through his learning. "
https://topostext.org/work/835,64975756-efca-47af-a5b8-0684cd50dcc7,https://topostext.org/place/312301WNil,Nile,['place'],:34,30.0918,31.2313,"§ 34  VII. On the left side of Syria you have the lands of Egypt, Alexandria, and the Thebaid, which it is necessary to describe. First you have the whole area of Egypt. The river Nile, which irrigates the face of the land in its course, crowns this area. It produces all crops except olives, wheat, barley, the legume, and the vine-abundantly. Its people are noble and outstandingly devout. Indeed, nowhere are the mysteries of the gods conducted in the same way as there in ancient times and even up until the present. It has taught almost the entire world to worship the gods. They say that the Chaldeans are more reverent in their worship, yet I admire that which I see certainly and I say that the Egyptians are best of all; indeed I know that gods have lived or are living there. Some say that the alphabet was invented by them, while others maintain that it was the Chaldeans, and still others that it was the Phoenicians. Certain ones even believe that Mercury invented it. Among so many opinions no one knows which is true, nor is it possible to believe in any one. Still, Egypt abounds in more learned men than any other nation; indeed in its chief city, Alexandria, you will find all the learning of the philosophers of every nation. There was a contest some time ago between the Egyptians and the Greeks over which should be the recipient of the great library. The Egyptians were judged to be more sagacious and more polished; they won and the library was awarded to them. Choose any subject you wish; you will find no one wiser than an Egyptian in it. A large number of the superior philosophers and men of letters have always lived there. There is no false knowledge among them, but each individual knows completely whatever he claims to know, because he does not attempt everything, and distinguishes and perfects his own particular field through his learning. "
https://topostext.org/work/835,241a463d-159b-4ff0-920c-4f19ea9bd379,https://topostext.org/place/271307REgy,Egypt,['place'],:34,27.1,30.7,"§ 34  VII. On the left side of Syria you have the lands of Egypt, Alexandria, and the Thebaid, which it is necessary to describe. First you have the whole area of Egypt. The river Nile, which irrigates the face of the land in its course, crowns this area. It produces all crops except olives, wheat, barley, the legume, and the vine-abundantly. Its people are noble and outstandingly devout. Indeed, nowhere are the mysteries of the gods conducted in the same way as there in ancient times and even up until the present. It has taught almost the entire world to worship the gods. They say that the Chaldeans are more reverent in their worship, yet I admire that which I see certainly and I say that the Egyptians are best of all; indeed I know that gods have lived or are living there. Some say that the alphabet was invented by them, while others maintain that it was the Chaldeans, and still others that it was the Phoenicians. Certain ones even believe that Mercury invented it. Among so many opinions no one knows which is true, nor is it possible to believe in any one. Still, Egypt abounds in more learned men than any other nation; indeed in its chief city, Alexandria, you will find all the learning of the philosophers of every nation. There was a contest some time ago between the Egyptians and the Greeks over which should be the recipient of the great library. The Egyptians were judged to be more sagacious and more polished; they won and the library was awarded to them. Choose any subject you wish; you will find no one wiser than an Egyptian in it. A large number of the superior philosophers and men of letters have always lived there. There is no false knowledge among them, but each individual knows completely whatever he claims to know, because he does not attempt everything, and distinguishes and perfects his own particular field through his learning. "
https://topostext.org/work/835,693bac53-0ba3-4651-90d6-b66378c82c6f,https://topostext.org/place/312299PAle,Alexandria,['place'],:34,31.182,29.897,"§ 34  VII. On the left side of Syria you have the lands of Egypt, Alexandria, and the Thebaid, which it is necessary to describe. First you have the whole area of Egypt. The river Nile, which irrigates the face of the land in its course, crowns this area. It produces all crops except olives, wheat, barley, the legume, and the vine-abundantly. Its people are noble and outstandingly devout. Indeed, nowhere are the mysteries of the gods conducted in the same way as there in ancient times and even up until the present. It has taught almost the entire world to worship the gods. They say that the Chaldeans are more reverent in their worship, yet I admire that which I see certainly and I say that the Egyptians are best of all; indeed I know that gods have lived or are living there. Some say that the alphabet was invented by them, while others maintain that it was the Chaldeans, and still others that it was the Phoenicians. Certain ones even believe that Mercury invented it. Among so many opinions no one knows which is true, nor is it possible to believe in any one. Still, Egypt abounds in more learned men than any other nation; indeed in its chief city, Alexandria, you will find all the learning of the philosophers of every nation. There was a contest some time ago between the Egyptians and the Greeks over which should be the recipient of the great library. The Egyptians were judged to be more sagacious and more polished; they won and the library was awarded to them. Choose any subject you wish; you will find no one wiser than an Egyptian in it. A large number of the superior philosophers and men of letters have always lived there. There is no false knowledge among them, but each individual knows completely whatever he claims to know, because he does not attempt everything, and distinguishes and perfects his own particular field through his learning. "
https://topostext.org/work/835,1fd3368f-1e45-4754-904c-71b3343c0014,https://topostext.org/place/312299PAle,Alexandria,['place'],:35,31.182,29.897,"§ 35  VIII. Alexandria is a very large city, outstanding in its disposition, abounding in all sorts of goods and rich in foodstuffs. Its inhabitants dine on three types of fish (a thing which the rest of the country does not have) — river, pond, and marine. All types of spices and other barbarian trade goods abound in it; it has the wares of the Indians from beyond the Thebaid and, as it takes in all kinds of things from them, it is distinguished for all kinds of things. Its people are outstandingly devout and the temple of Serapis, the one and only such singular sight in the whole world, is there. Nowhere in the world is such a building or such a disposition of temple or sacred place to be found, for a Museum (library) is seen to surround the temple completely. "
https://topostext.org/work/835,5aaa31dd-36a0-4e8b-8c5b-063a51bbb424,https://topostext.org/place/262327UThe,Thebaid,['place'],:35,26.25,32.75,"§ 35  VIII. Alexandria is a very large city, outstanding in its disposition, abounding in all sorts of goods and rich in foodstuffs. Its inhabitants dine on three types of fish (a thing which the rest of the country does not have) — river, pond, and marine. All types of spices and other barbarian trade goods abound in it; it has the wares of the Indians from beyond the Thebaid and, as it takes in all kinds of things from them, it is distinguished for all kinds of things. Its people are outstandingly devout and the temple of Serapis, the one and only such singular sight in the whole world, is there. Nowhere in the world is such a building or such a disposition of temple or sacred place to be found, for a Museum (library) is seen to surround the temple completely. "
https://topostext.org/work/835,a73e2a00-4d34-4e3c-9c65-63b42ebd4099,https://topostext.org/place/312299PAle,Alexandria,['place'],:36,31.182,29.897,"§ 36  Along with all of its other goods it possesses one thing which occurs nowhere except in Alexandria and the surrounding area. If there were a lack of it, it would be impossible for judicial matters or private business to be conducted; indeed the whole essence of humanity almost seems to depend on it. What is this material which I am praising so highly? Papyrus! Alexandria manufactures and exports it to the entire world; it also makes this useful product known to all. Alexandria alone of all the nations and provinces has this, which is ungrudgingly the most outstanding of its goods. It possesses the goodness of the Nile exclusive of all other provinces. As it descends in the summer, it irrigates all the soil and prepares it for sowing; sowing inhabitants then fill this soil with a bountiful harvest. Indeed one measure of seed yields from one hundred to one hundred and twenty measures of grain. Every year this productive land is of great benefit to the other provinces; Constantinople in Thrace is almost wholly supported by it, as are the eastern lands because of the emperor's army and the Persian war and because no other province could support this endeavor except Egypt. I am very much inclined to think that this place, where, as I mentioned above, histories show the people to be devout in their worship, is favored by the gods. And all its religious rites and temples are furnished with all things; temple keepers, priests and their assistants, diviners, devout worshippers, and highly religious people abound there. In addition everything is done in proper order; thus you will always find their altars glowing with fire and piled high with sacrifices and incense, and their fillets and spice-filled censers giving off a wonderful odor. "
https://topostext.org/work/835,1a4ff8bb-0771-42e4-80ab-1c0ed15d1e85,https://topostext.org/place/312299PAle,Alexandria,['place'],:36,31.182,29.897,"§ 36  Along with all of its other goods it possesses one thing which occurs nowhere except in Alexandria and the surrounding area. If there were a lack of it, it would be impossible for judicial matters or private business to be conducted; indeed the whole essence of humanity almost seems to depend on it. What is this material which I am praising so highly? Papyrus! Alexandria manufactures and exports it to the entire world; it also makes this useful product known to all. Alexandria alone of all the nations and provinces has this, which is ungrudgingly the most outstanding of its goods. It possesses the goodness of the Nile exclusive of all other provinces. As it descends in the summer, it irrigates all the soil and prepares it for sowing; sowing inhabitants then fill this soil with a bountiful harvest. Indeed one measure of seed yields from one hundred to one hundred and twenty measures of grain. Every year this productive land is of great benefit to the other provinces; Constantinople in Thrace is almost wholly supported by it, as are the eastern lands because of the emperor's army and the Persian war and because no other province could support this endeavor except Egypt. I am very much inclined to think that this place, where, as I mentioned above, histories show the people to be devout in their worship, is favored by the gods. And all its religious rites and temples are furnished with all things; temple keepers, priests and their assistants, diviners, devout worshippers, and highly religious people abound there. In addition everything is done in proper order; thus you will always find their altars glowing with fire and piled high with sacrifices and incense, and their fillets and spice-filled censers giving off a wonderful odor. "
https://topostext.org/work/835,2256b474-1aa2-408d-95da-64ce4d872a27,https://topostext.org/place/312299PAle,Alexandria,['place'],:36,31.182,29.897,"§ 36  Along with all of its other goods it possesses one thing which occurs nowhere except in Alexandria and the surrounding area. If there were a lack of it, it would be impossible for judicial matters or private business to be conducted; indeed the whole essence of humanity almost seems to depend on it. What is this material which I am praising so highly? Papyrus! Alexandria manufactures and exports it to the entire world; it also makes this useful product known to all. Alexandria alone of all the nations and provinces has this, which is ungrudgingly the most outstanding of its goods. It possesses the goodness of the Nile exclusive of all other provinces. As it descends in the summer, it irrigates all the soil and prepares it for sowing; sowing inhabitants then fill this soil with a bountiful harvest. Indeed one measure of seed yields from one hundred to one hundred and twenty measures of grain. Every year this productive land is of great benefit to the other provinces; Constantinople in Thrace is almost wholly supported by it, as are the eastern lands because of the emperor's army and the Persian war and because no other province could support this endeavor except Egypt. I am very much inclined to think that this place, where, as I mentioned above, histories show the people to be devout in their worship, is favored by the gods. And all its religious rites and temples are furnished with all things; temple keepers, priests and their assistants, diviners, devout worshippers, and highly religious people abound there. In addition everything is done in proper order; thus you will always find their altars glowing with fire and piled high with sacrifices and incense, and their fillets and spice-filled censers giving off a wonderful odor. "
https://topostext.org/work/835,c798a24d-3805-4630-a121-1a086272a268,https://topostext.org/place/312301WNil,Nile,['place'],:36,30.0918,31.2313,"§ 36  Along with all of its other goods it possesses one thing which occurs nowhere except in Alexandria and the surrounding area. If there were a lack of it, it would be impossible for judicial matters or private business to be conducted; indeed the whole essence of humanity almost seems to depend on it. What is this material which I am praising so highly? Papyrus! Alexandria manufactures and exports it to the entire world; it also makes this useful product known to all. Alexandria alone of all the nations and provinces has this, which is ungrudgingly the most outstanding of its goods. It possesses the goodness of the Nile exclusive of all other provinces. As it descends in the summer, it irrigates all the soil and prepares it for sowing; sowing inhabitants then fill this soil with a bountiful harvest. Indeed one measure of seed yields from one hundred to one hundred and twenty measures of grain. Every year this productive land is of great benefit to the other provinces; Constantinople in Thrace is almost wholly supported by it, as are the eastern lands because of the emperor's army and the Persian war and because no other province could support this endeavor except Egypt. I am very much inclined to think that this place, where, as I mentioned above, histories show the people to be devout in their worship, is favored by the gods. And all its religious rites and temples are furnished with all things; temple keepers, priests and their assistants, diviners, devout worshippers, and highly religious people abound there. In addition everything is done in proper order; thus you will always find their altars glowing with fire and piled high with sacrifices and incense, and their fillets and spice-filled censers giving off a wonderful odor. "
https://topostext.org/work/835,efdf1abe-ca31-48c8-aa0f-8c42dad65b16,https://topostext.org/place/410290PKon,Constantinople,['place'],:36,41.01,28.978,"§ 36  Along with all of its other goods it possesses one thing which occurs nowhere except in Alexandria and the surrounding area. If there were a lack of it, it would be impossible for judicial matters or private business to be conducted; indeed the whole essence of humanity almost seems to depend on it. What is this material which I am praising so highly? Papyrus! Alexandria manufactures and exports it to the entire world; it also makes this useful product known to all. Alexandria alone of all the nations and provinces has this, which is ungrudgingly the most outstanding of its goods. It possesses the goodness of the Nile exclusive of all other provinces. As it descends in the summer, it irrigates all the soil and prepares it for sowing; sowing inhabitants then fill this soil with a bountiful harvest. Indeed one measure of seed yields from one hundred to one hundred and twenty measures of grain. Every year this productive land is of great benefit to the other provinces; Constantinople in Thrace is almost wholly supported by it, as are the eastern lands because of the emperor's army and the Persian war and because no other province could support this endeavor except Egypt. I am very much inclined to think that this place, where, as I mentioned above, histories show the people to be devout in their worship, is favored by the gods. And all its religious rites and temples are furnished with all things; temple keepers, priests and their assistants, diviners, devout worshippers, and highly religious people abound there. In addition everything is done in proper order; thus you will always find their altars glowing with fire and piled high with sacrifices and incense, and their fillets and spice-filled censers giving off a wonderful odor. "
https://topostext.org/work/835,653b2b08-dc72-4a01-aebd-ec5fd753a933,https://topostext.org/place/410265RThr,Thrace,['place'],:36,41,26.5,"§ 36  Along with all of its other goods it possesses one thing which occurs nowhere except in Alexandria and the surrounding area. If there were a lack of it, it would be impossible for judicial matters or private business to be conducted; indeed the whole essence of humanity almost seems to depend on it. What is this material which I am praising so highly? Papyrus! Alexandria manufactures and exports it to the entire world; it also makes this useful product known to all. Alexandria alone of all the nations and provinces has this, which is ungrudgingly the most outstanding of its goods. It possesses the goodness of the Nile exclusive of all other provinces. As it descends in the summer, it irrigates all the soil and prepares it for sowing; sowing inhabitants then fill this soil with a bountiful harvest. Indeed one measure of seed yields from one hundred to one hundred and twenty measures of grain. Every year this productive land is of great benefit to the other provinces; Constantinople in Thrace is almost wholly supported by it, as are the eastern lands because of the emperor's army and the Persian war and because no other province could support this endeavor except Egypt. I am very much inclined to think that this place, where, as I mentioned above, histories show the people to be devout in their worship, is favored by the gods. And all its religious rites and temples are furnished with all things; temple keepers, priests and their assistants, diviners, devout worshippers, and highly religious people abound there. In addition everything is done in proper order; thus you will always find their altars glowing with fire and piled high with sacrifices and incense, and their fillets and spice-filled censers giving off a wonderful odor. "
https://topostext.org/work/835,4edab71f-bd79-44bc-9bd8-5567eaeea6bb,https://topostext.org/place/271307REgy,Egypt,['place'],:36,27.1,30.7,"§ 36  Along with all of its other goods it possesses one thing which occurs nowhere except in Alexandria and the surrounding area. If there were a lack of it, it would be impossible for judicial matters or private business to be conducted; indeed the whole essence of humanity almost seems to depend on it. What is this material which I am praising so highly? Papyrus! Alexandria manufactures and exports it to the entire world; it also makes this useful product known to all. Alexandria alone of all the nations and provinces has this, which is ungrudgingly the most outstanding of its goods. It possesses the goodness of the Nile exclusive of all other provinces. As it descends in the summer, it irrigates all the soil and prepares it for sowing; sowing inhabitants then fill this soil with a bountiful harvest. Indeed one measure of seed yields from one hundred to one hundred and twenty measures of grain. Every year this productive land is of great benefit to the other provinces; Constantinople in Thrace is almost wholly supported by it, as are the eastern lands because of the emperor's army and the Persian war and because no other province could support this endeavor except Egypt. I am very much inclined to think that this place, where, as I mentioned above, histories show the people to be devout in their worship, is favored by the gods. And all its religious rites and temples are furnished with all things; temple keepers, priests and their assistants, diviners, devout worshippers, and highly religious people abound there. In addition everything is done in proper order; thus you will always find their altars glowing with fire and piled high with sacrifices and incense, and their fillets and spice-filled censers giving off a wonderful odor. "
https://topostext.org/work/835,ac65d289-da8b-4860-8dc6-ff579edcf5d9,https://topostext.org/place/312299PAle,Alexandria,['place'],:37,31.182,29.897,"§ 37  You will find the city to be very overbearing on its judges (only the people of Alexandria are engaged in this scorn). Judges enter this city with fear and trembling and they fear the type of law that the people practice; a shower of fire and stones is not far off for the erring judge. Still the city and its surrounding area are in all ways unable to be appreciated. It alone of all the cities of the world comes closest to abounding in the truth afforded by philosophy (most types of philosophers are to be found there). Aesculapius, for instance, assented to give it skill in medicine; he was good enough to take this responsibility on himself in order that Alexandria might have the best doctors in the whole world. The city is known far and wide as the “wellspring of health,” and it has a very moderate climate. I have mentioned, then, just a few things about the above-mentioned regions and cities, for it is not possible to describe all of their features. "
https://topostext.org/work/835,dcf799a8-f1a3-46f0-95ab-522e22d57fba,https://topostext.org/place/312299PAle,Alexandria,['place'],:37,31.182,29.897,"§ 37  You will find the city to be very overbearing on its judges (only the people of Alexandria are engaged in this scorn). Judges enter this city with fear and trembling and they fear the type of law that the people practice; a shower of fire and stones is not far off for the erring judge. Still the city and its surrounding area are in all ways unable to be appreciated. It alone of all the cities of the world comes closest to abounding in the truth afforded by philosophy (most types of philosophers are to be found there). Aesculapius, for instance, assented to give it skill in medicine; he was good enough to take this responsibility on himself in order that Alexandria might have the best doctors in the whole world. The city is known far and wide as the “wellspring of health,” and it has a very moderate climate. I have mentioned, then, just a few things about the above-mentioned regions and cities, for it is not possible to describe all of their features. "
https://topostext.org/work/835,da6269cd-9371-4cfd-bba4-57718f8eab87,https://topostext.org/place/355390RSyr,Syria,['place'],:38,35.5,39,"§ 38  IX. At the upper left of Syria you will find Arabia. Its chief city is Bostra, which is reported to carry on a great amount of trade. It borders on the nations of the Persians and Saracens, who admire its public work, a tetrapylon. "
https://topostext.org/work/835,d2d3041b-e4f3-4b6f-a2b8-ad230a76935e,https://topostext.org/place/280400RAra,Arabia,['place'],:38,28,40,"§ 38  IX. At the upper left of Syria you will find Arabia. Its chief city is Bostra, which is reported to carry on a great amount of trade. It borders on the nations of the Persians and Saracens, who admire its public work, a tetrapylon. "
https://topostext.org/work/835,0d19d732-3900-4935-9336-b06a5d8cdf9e,https://topostext.org/place/325365UBos,Bostra,['place'],:38,32.5177,36.4817,"§ 38  IX. At the upper left of Syria you will find Arabia. Its chief city is Bostra, which is reported to carry on a great amount of trade. It borders on the nations of the Persians and Saracens, who admire its public work, a tetrapylon. "
https://topostext.org/work/835,ef0d6688-5693-4482-bc63-f91ddccabbba,https://topostext.org/place/370340RCil,Cilicia,['place'],:39,37.01,34.01,"§ 39  Next is the land of Cilicia, which produces much wine and brings joy to the other provinces; and it possesses the great and excellent city of Tarsus. "
https://topostext.org/work/835,f6cd7eb4-fd95-4003-a754-64f578f5d665,https://topostext.org/place/369349UTar,Tarsus,['place'],:39,36.9122,34.897,"§ 39  Next is the land of Cilicia, which produces much wine and brings joy to the other provinces; and it possesses the great and excellent city of Tarsus. "
https://topostext.org/work/835,18ad2ddd-d637-4e5f-8997-e48f6df4fec7,https://topostext.org/place/388350RCap,Cappadocia,['place'],:40,38.8,35,"§ 40  Next to and above this is Cappadocia, which has noble men and the great city of Caesaria. They say that it is very cold here and that a man who is not accustomed to the area cannot live here without taking some precautions. It is also said to export the following fine trade goods everywhere: rabbit fur and the beautiful skins and wonderful animals of Babylon. "
https://topostext.org/work/835,5ee9b324-195f-4269-a967-a798f9a10216,https://topostext.org/place/387355UMaz,Caesaria,['place'],:40,38.7207,35.4881,"§ 40  Next to and above this is Cappadocia, which has noble men and the great city of Caesaria. They say that it is very cold here and that a man who is not accustomed to the area cannot live here without taking some precautions. It is also said to export the following fine trade goods everywhere: rabbit fur and the beautiful skins and wonderful animals of Babylon. "
https://topostext.org/work/835,3c36967c-288d-40c5-bf08-2b8278f710cf,https://topostext.org/place/325444UBab,Babylon,['place'],:40,32.542,44.421,"§ 40  Next to and above this is Cappadocia, which has noble men and the great city of Caesaria. They say that it is very cold here and that a man who is not accustomed to the area cannot live here without taking some precautions. It is also said to export the following fine trade goods everywhere: rabbit fur and the beautiful skins and wonderful animals of Babylon. "
https://topostext.org/work/835,0ed4bf63-f7b3-4d09-9df4-dcdb2b81e994,https://topostext.org/place/401330RGal,Galatia,['place'],:41,40.1,33,"§ 41  Then occurs the fine self-supporting province of Galatia. It does a great deal of trading in furs and several times has provided soldiers for our emperors. Its greatest city is called Ancyra, and it is said that its citizens eat the finest bread in the world. "
https://topostext.org/work/835,d5e666be-35d7-4036-994d-f7f8c3445136,https://topostext.org/place/392289UAnk,Ancyra,['place'],:41,39.95,32.863,"§ 41  Then occurs the fine self-supporting province of Galatia. It does a great deal of trading in furs and several times has provided soldiers for our emperors. Its greatest city is called Ancyra, and it is said that its citizens eat the finest bread in the world. "
https://topostext.org/work/835,7d377b65-538d-41f6-a62e-60c1b162fed4,https://topostext.org/place/400310RPhr,Phrygia,['place'],:42,40,31,"§ 42  Next is the fine land of Phrygia, which, according to the writings of the ancients — Homer, Vergil, and such others as wrote on the war between Phrygia and Greece — produces brave men. Its chief city is called Laodicia, and it exports the only fur which is named thus: Laodician. "
https://topostext.org/work/835,a783403c-727e-416a-a077-e6d4e517894d,https://topostext.org/place/400310RPhr,Phrygia,['place'],:42,40,31,"§ 42  Next is the fine land of Phrygia, which, according to the writings of the ancients — Homer, Vergil, and such others as wrote on the war between Phrygia and Greece — produces brave men. Its chief city is called Laodicia, and it exports the only fur which is named thus: Laodician. "
https://topostext.org/work/835,9edc2cdd-00b3-4c5c-bbf7-63f0543b578a,https://topostext.org/place/355358PLao,Laodicia,['place'],:42,35.52,35.7849,"§ 42  Next is the fine land of Phrygia, which, according to the writings of the ancients — Homer, Vergil, and such others as wrote on the war between Phrygia and Greece — produces brave men. Its chief city is called Laodicia, and it exports the only fur which is named thus: Laodician. "
https://topostext.org/work/835,1680eefe-671a-47f1-be3b-b1eefda6a3bb,https://topostext.org/place/397443RArm,Armenia,['place'],:43,39.702,44.298,"§ 43  Above this is Lesser Armenia, which is reported to furnish excellent horses and bowmen for war. "
https://topostext.org/work/835,4b0b13c0-6167-42e4-be9d-d41c9ac41729,https://topostext.org/place/410300RPap,Paphlagonia,['place'],:44,41,30,"§ 44  Then there are Paphlagonia and Pontus, which are the homelands of men who are rich and ones who are outstanding in learning and all sorts of goods, like the Cappadocians and Galatians above; they also have beautiful women. A story says that they are so beautiful and so very fair that, when seen, they are thought to be goddesses. The above-mentioned provinces and cities (that is, Pontus, Paphlagonia, Galatia, and Cappadocia) also have intelligent men. If you wish proof of this intelligence, look at the imperial courts, both east and west, and there you will find many more Pontic, Paphlagonian, Cappadocian, and Galatian men than you will find in other cities or provinces. The reason for this is that all of their business is thought to be undertaken by them in accordance with the orders of the emperors. They are also very reliable in matters of debt and are naturally good people; thus they are urged toward bigger and better things. Here I shall finish my narrative about these countries and begin to speak about those that follow, the countries on the sea. "
https://topostext.org/work/835,7c5f40f2-91e8-47cc-81da-947e2c64abf5,https://topostext.org/place/435335WPon,Pontus,['place'],:44,43.5,33.5,"§ 44  Then there are Paphlagonia and Pontus, which are the homelands of men who are rich and ones who are outstanding in learning and all sorts of goods, like the Cappadocians and Galatians above; they also have beautiful women. A story says that they are so beautiful and so very fair that, when seen, they are thought to be goddesses. The above-mentioned provinces and cities (that is, Pontus, Paphlagonia, Galatia, and Cappadocia) also have intelligent men. If you wish proof of this intelligence, look at the imperial courts, both east and west, and there you will find many more Pontic, Paphlagonian, Cappadocian, and Galatian men than you will find in other cities or provinces. The reason for this is that all of their business is thought to be undertaken by them in accordance with the orders of the emperors. They are also very reliable in matters of debt and are naturally good people; thus they are urged toward bigger and better things. Here I shall finish my narrative about these countries and begin to speak about those that follow, the countries on the sea. "
https://topostext.org/work/835,1482d38d-d2ea-4184-83d1-2ba9d1e37411,https://topostext.org/place/435335WPon,Pontus,['place'],:44,43.5,33.5,"§ 44  Then there are Paphlagonia and Pontus, which are the homelands of men who are rich and ones who are outstanding in learning and all sorts of goods, like the Cappadocians and Galatians above; they also have beautiful women. A story says that they are so beautiful and so very fair that, when seen, they are thought to be goddesses. The above-mentioned provinces and cities (that is, Pontus, Paphlagonia, Galatia, and Cappadocia) also have intelligent men. If you wish proof of this intelligence, look at the imperial courts, both east and west, and there you will find many more Pontic, Paphlagonian, Cappadocian, and Galatian men than you will find in other cities or provinces. The reason for this is that all of their business is thought to be undertaken by them in accordance with the orders of the emperors. They are also very reliable in matters of debt and are naturally good people; thus they are urged toward bigger and better things. Here I shall finish my narrative about these countries and begin to speak about those that follow, the countries on the sea. "
https://topostext.org/work/835,5a012d6d-a247-40a2-b8c4-8db36c21349b,https://topostext.org/place/410300RPap,Paphlagonia,['place'],:44,41,30,"§ 44  Then there are Paphlagonia and Pontus, which are the homelands of men who are rich and ones who are outstanding in learning and all sorts of goods, like the Cappadocians and Galatians above; they also have beautiful women. A story says that they are so beautiful and so very fair that, when seen, they are thought to be goddesses. The above-mentioned provinces and cities (that is, Pontus, Paphlagonia, Galatia, and Cappadocia) also have intelligent men. If you wish proof of this intelligence, look at the imperial courts, both east and west, and there you will find many more Pontic, Paphlagonian, Cappadocian, and Galatian men than you will find in other cities or provinces. The reason for this is that all of their business is thought to be undertaken by them in accordance with the orders of the emperors. They are also very reliable in matters of debt and are naturally good people; thus they are urged toward bigger and better things. Here I shall finish my narrative about these countries and begin to speak about those that follow, the countries on the sea. "
https://topostext.org/work/835,e8b7b9fb-de5f-4bfa-9d3f-5616889ebefe,https://topostext.org/place/401330RGal,Galatia,['place'],:44,40.1,33,"§ 44  Then there are Paphlagonia and Pontus, which are the homelands of men who are rich and ones who are outstanding in learning and all sorts of goods, like the Cappadocians and Galatians above; they also have beautiful women. A story says that they are so beautiful and so very fair that, when seen, they are thought to be goddesses. The above-mentioned provinces and cities (that is, Pontus, Paphlagonia, Galatia, and Cappadocia) also have intelligent men. If you wish proof of this intelligence, look at the imperial courts, both east and west, and there you will find many more Pontic, Paphlagonian, Cappadocian, and Galatian men than you will find in other cities or provinces. The reason for this is that all of their business is thought to be undertaken by them in accordance with the orders of the emperors. They are also very reliable in matters of debt and are naturally good people; thus they are urged toward bigger and better things. Here I shall finish my narrative about these countries and begin to speak about those that follow, the countries on the sea. "
https://topostext.org/work/835,8fde3f2f-dc20-41a6-8dac-aeb15c6db8a3,https://topostext.org/place/388350RCap,Cappadocia,['place'],:44,38.8,35,"§ 44  Then there are Paphlagonia and Pontus, which are the homelands of men who are rich and ones who are outstanding in learning and all sorts of goods, like the Cappadocians and Galatians above; they also have beautiful women. A story says that they are so beautiful and so very fair that, when seen, they are thought to be goddesses. The above-mentioned provinces and cities (that is, Pontus, Paphlagonia, Galatia, and Cappadocia) also have intelligent men. If you wish proof of this intelligence, look at the imperial courts, both east and west, and there you will find many more Pontic, Paphlagonian, Cappadocian, and Galatian men than you will find in other cities or provinces. The reason for this is that all of their business is thought to be undertaken by them in accordance with the orders of the emperors. They are also very reliable in matters of debt and are naturally good people; thus they are urged toward bigger and better things. Here I shall finish my narrative about these countries and begin to speak about those that follow, the countries on the sea. "
